"sample","Foot flexibility (left) (g)","Foot flexibility (right) (g)","Force raise (left) (s)","Force raise (right) (s)","Forefoot/backfoot dominance (left) ","Forefoot/backfoot dominance (right) ","Gait direction dynamics (left) (g)","Gait direction dynamics (right) (g)","Gait line length (left)","Gait line length (right)","Gait line width (left)","Gait line width (right)","max_force_l(N)","max_force_r(N)","Mean double support time (left) (s)","Mean double support time (right) (s)","Mean double support time (s)","Mean endpoint x of gait line (left) (mm)","Mean endpoint x of gait line (right) (mm)","Mean endpoint y of gait line (left) (mm)","Mean endpoint y of gait line (right) (mm)","Mean fraction of double support (%)","Mean fraction of stance phase (left) (%)","Mean fraction of stance phase (right) (%)","Mean fraction of swing phase (left) (%)","Mean fraction of swing phase (right) (%)","Mean gait cadence (strides per minute)","Mean gait cycle time (s)","Mean stance duration (left) (s)","Mean stance duration (right) (s)","Mean startpoint x of gait line (left) (mm)","Mean startpoint x of gait line (right) (mm)","Mean startpoint y of gait line (left) (mm)","Mean startpoint y of gait line (right) (mm)","Mean step duration (left) (s)","Mean step duration (right) (s)","Mean swing duration (left) (s)","Mean swing duration (right) (s)","mean_force_l(N)","mean_force_r(N)","mean_gaitlength_l(mm)","mean_gaitlength_r(mm)","mean_gaitwidth_l(mm)","mean_gaitwidth_r(mm)","mean_max_force_l(N)","mean_max_force_r(N)","mean_stride_length(m)","Medial-/lateral Dominance (left) ","Medial-/lateral Dominance (right) ","Standard deviation x of gait line endpoint (left) (mm)","Standard deviation x of gait line endpoint (right) (mm)","Standard deviation x of gait line startpoint (left) (mm)","Standard deviation x of gait line startpoint (right) (mm)","Standard deviation y of gait line endpoint (left) (mm)","Standard deviation y of gait line endpoint (right) (mm)","Standard deviation y of gait line startpoint (left) (mm)","Standard deviation y of gait line startpoint (right) (mm)","Stddev of fraction of stance phase (left) (%)","Stddev of fraction of stance phase (right) (%)","Stddev of fraction of swing phase (left) (%)","Stddev of fraction of swing phase (right) (%)","Stddev of stance duration (left) (s)","Stddev of stance duration (right) (s)","Stddev of swing duration (left) (s)","Stddev of swing duration (right) (s)","Takeoff dynamics (left)","Takeoff dynamics (right)","walking_distance(m)","walking_speed(m/s)","Bounding box of COP (AP/ML) (left) (Length) (mm)","Bounding box of COP (AP/ML) (left) (Width) (mm)","Bounding box of COP (AP/ML) (right) (Length) (mm)","Bounding box of COP (AP/ML) (right) (Width) (mm)","COP trace length (left) (m)","COP trace length (right) (m)","Mean COP (AP/ML) (left) (x-direction) (mm)","Mean COP (AP/ML) (left) (y-direction) (mm)","Mean COP (AP/ML) (right) (x-direction) (mm)","Mean COP (AP/ML) (right) (y-direction) (mm)","Mean COP velocity (left) (mm/s)","Mean COP velocity (right) (mm/s)","Standard deviation of COP (AP/ML) (left) (x-direction) (mm)","Standard deviation of COP (AP/ML) (left) (y-direction) (mm)","Standard deviation of COP (AP/ML) (right) (x-direction) (mm)","Standard deviation of COP (AP/ML) (right) (y-direction) (mm)","speed"
"digital_insole_HC_09_12_n",5.55306005477905,5.39137363433838,0.238095238095238,0.25,0.448871046304703,0.45602360367775,7.47067070007324,7.69999980926514,0.62,0.625,0.0802844177277186,0.125118990289047,14.8500194779899,13.9046877028957,0.1029375,0.109235294117647,0.2072,67.73,67.73,-4.11331009051866,-7.18414318958918,20.85346215781,60.2720475289057,60.5647733666853,39.7279524710943,39.4352266333147,60.4077077909237,0.9936,0.609411764705882,0.619176470588235,-93.78,-95.0825,-4.67491174499194,-5.51911703526974,0.500176470588235,0.507375,0.395133333333333,0.391266666666667,10.9947966448187,10.0090199150229,161.51,162.8125,7.34762991044081,11.4508899912536,15.1365624568847,14.0198238953849,1.59850952901463,0.451698906719685,0.432928033173084,15.8582622241229,1.79272855515592,2.54829481616616,0.854895151802339,5.75999754905701,3.16405447006226,0.64364739626646,0.760228058099747,1.38186532691376,0.61747064969666,1.38186532691376,0.61747064969666,0.0344794206712785,0.0516427038228198,0.0109414603940953,0.00939834500797289,1.5454054054054,1.44585471239535,25.4953803564576,1.60880588668945,166.943173751235,28.6635966348648,171.436713725328,25.962761759758,6.20116175485635,6.56576304148208,-14.207010578958,-4.88442543795517,-14.9032861742861,-6.17474245293497,318.678336751958,336.861271432049,48.086046723522,4.50249077401611,49.4993811331183,5.54498870655104,"slow"
"digital_insole_HC_09_13_n",5.56671142578125,4.972412109375,0.242424242424242,0.238805970149254,0.452628582715988,0.451866552233696,6.976806640625,6.0029296875,0.615,0.625,0.0733438867244021,0.108874192999469,14.4403564712615,13.9514348785872,0.140833333333333,0.0861764705882353,0.21725,66.4275,69.0325,-4.11304553985596,-5.73948822072744,21.0845565934732,60.3337330337741,60.7414691570733,39.6662669662259,39.2585308429267,58.2855288287574,1.030375,0.637555555555556,0.643777777777778,-93.78,-93.78,-4.46591218267547,-4.57462967697779,0.547705882352941,0.502944444444445,0.4081875,0.4049375,10.8444219605919,10.0814072690452,160.2075,162.8125,6.71243251301728,9.96416614331139,14.7641240471509,14.1026897865503,1.47378538062341,0.460603948682547,0.444090139120817,2.2096313200891,11.526694195345,0.739008463802747,2.05823181290179,4.06181254386902,4.84179748058319,0.538213166892529,0.39864796102047,0.690035517302487,0.734541045605258,0.690035517302487,0.734541045605258,0.0556788631571186,0.0633960702914231,0.0123552557136629,0.01419713329338,1.43897669871273,1.41433899709905,24.0289162731171,1.4303388384068,171.993900477886,28.2957177829742,175.057022422552,32.4381282043457,6.65677850674656,6.59784547432216,-12.5118914047773,-4.81189892675129,-14.3792532978897,-5.71612729667235,313.392896132318,310.457626309155,48.7702512361728,4.42385677533552,48.5021666770222,5.32979708777209,"slow"
"digital_insole_HC_09_14_n",6.35885190963745,6.04055976867676,0.234375,0.25,0.450482562184334,0.447913944721222,7.26053285598755,7.21855449676514,0.62,0.62,0.0695257958841495,0.140911453231877,14.6155261221486,14.0882136519067,0.0989375,0.11625,0.211635714285714,66.4275,67.73,-4.5827208860053,-7.8033918135696,21.2470927383596,60.2676175664429,60.9646491388936,39.7323824335571,39.0353508611064,60.2672001395016,0.996069047619047,0.61075,0.618705882352941,-95.0825,-93.78,-4.96012655589316,-5.34795249223709,0.4945,0.51525,0.3945,0.389933333333333,11.0507904293954,10.0075119416135,161.51,161.51,6.36300083931737,12.8962161997814,14.8960632818249,14.1505433251702,1.56359237723137,0.452589087188244,0.411565288901329,5.90991818998009,20.325702264905,1.08191902167164,5.7367168199271,4.51596521854401,4.93011352539062,0.535654465556145,1.53608286499977,0.619915006993835,0.734371598135354,0.619915006993835,0.734371598135354,0.0383951494332292,0.0323451327475518,0.00495335384216737,0.0110240141912503,1.51333333333333,1.49852670349908,23.107924559257,1.5697630409949,169.380526140332,25.3969390892983,168.02327914536,28.532334561646,6.06999569792358,6.05661544771511,-13.4712207518842,-4.66773631621684,-11.2137177091954,-7.36650159700442,317.484999106835,316.28886352891,48.5918650634367,4.03250339947693,46.1192119362053,6.68243546516179,"slow"
"digital_insole_HC_09_15_n",5.5757532119751,5.19007158279419,0.234375,0.234375,0.454201206564903,0.45351605117321,7.9029712677002,7.35305976867676,0.61,0.62,0.0792744274872045,0.120959562990888,14.9604488594555,14.0007791195949,0.108875,0.10675,0.212095238095238,66.4275,67.73,-4.84835657608509,-6.95444793367386,21.0950080515298,60.6443333266217,60.4430596227887,39.3556666733783,39.5569403772113,59.7068318249031,1.00542857142857,0.615375,0.617705882352941,-92.4775,-93.78,-4.53513487918036,-4.99377793884277,0.508625,0.50425,0.395,0.398333333333333,11.1034560516509,10.2818653631074,158.905,161.51,7.25519560362895,11.070219204926,15.0993377483444,14.1089900159239,1.57071638843261,0.451204292476177,0.425744891166687,2.80691172368824,13.1214044876397,0.907241736538708,6.87065823934972,4.4585821890831,4.55899064302444,0.83675461769104,1.40376716375351,0.851010946702332,0.593654746220377,0.851010946702332,0.593654746220377,0.0250621103460981,0.0291724380514984,0.00896022958889527,0.0112763272192481,1.50909259602895,1.42543627710206,24.3147066892232,1.56223568045301,166.762920692563,25.1549695324898,169.501574710012,27.9996477532387,6.01954986709071,6.13283755830958,-13.8252662869179,-5.12042006906165,-12.9786395358168,-6.33908136911227,314.353222992883,320.10217434676,49.1010687705016,4.70878012887825,47.4847667446388,5.69120808111635,"slow"
"digital_insole_HC_09_02_n",6.33328723907471,5.3736047744751,0.234375,0.234375,0.446602948009968,0.452434614300728,8.0831127166748,6.5476770401001,0.605,0.62,0.0695129859175474,0.125410688575357,14.9310154525386,14.2761221486387,0.1060625,0.105666666666667,0.211107142857142,65.125,66.4275,-6.35282689452171,-9.02671366759898,21.0979048434879,60.2396627734962,60.8350609414918,39.7603372265038,39.1649390585082,60.0036508694282,1.00060714285714,0.613125,0.6148125,-92.4775,-95.0825,-4.36474271786213,-5.42186271056533,0.499533333333333,0.50875,0.396857142857143,0.392642857142857,11.0894069405872,10.2544120439602,157.6025,161.51,6.36182847117394,11.4775862184167,15.1775202354673,14.3681015452539,1.53037142730107,0.453432373702526,0.416580438613892,16.1149925999343,1.81169467652217,1.99493632069789,1.35121171898209,3.01859746217728,2.36596995711327,0.73909481048584,0.51149223446846,0.700845439806176,0.856515904890269,0.700845439806176,0.856515904890269,0.0360535625840221,0.029606204480649,0.00959059913856974,0.00826876344924632,1.55280275492634,1.52690605017216,22.3107857071684,1.52944283700718,166.562901750207,30.8332799053192,166.52260915935,22.6407882526517,5.9022323953702,5.99299027338545,-12.5790167765486,-4.7776585019088,-12.1512405745222,-6.66004552383977,314.299611021364,318.79303544792,48.2434323362605,4.28458828699606,46.7769262070721,5.92828418523087,"slow"
"digital_insole_HC_09_03_n",6.1923828125,5.4222583770752,0.230769230769231,0.21875,0.45084685087204,0.452890604734421,7.6029224395752,7.59218072891235,0.605,0.62,0.0743786988543376,0.135348130149456,14.9788447387785,14.266004415011,0.10925,0.104133333333333,0.212607142857143,65.125,67.73,-5.67786691665649,-8.23204886616979,21.1797772796812,60.4297279480065,60.7287836243179,39.5702720519935,39.2712163756821,59.8047922089879,1.00382142857143,0.62075,0.6170625,-92.4775,-93.78,-3.96194582237138,-4.86750722408295,0.503866666666667,0.5078125,0.396071428571429,0.395142857142857,11.142953502225,10.1620617626813,157.6025,161.51,6.80713851914898,12.3870608712782,15.121412803532,14.3073951434879,1.55114552602493,0.449220724403858,0.420148029923439,7.10250464081764,1.35925252665766,1.31154627376236,1.04629193339497,5.16212631225586,1.71421014070511,0.586076722741127,0.355482176393271,0.584252029770261,1.0131807169807,0.584252029770261,1.0131807169807,0.0519789620904458,0.0311838675239297,0.00723547101551285,0.0099416665953892,1.53864323507181,1.55022488755622,23.3915851927901,1.54524049982915,166.176488816738,24.6968026471138,166.900777250528,22.029055519104,5.92903413779489,6.13041685575332,-11.9921002702069,-4.78058868996805,-12.94479844372,-6.64777323256122,316.755750496575,327.164951208951,48.3802325188115,4.38545222808904,47.5099200317673,5.95523916379978,"slow"
"digital_insole_HC_09_04_n",5.47052001953125,5.12899255752563,0.246153846153846,0.261538461538462,0.455123722553253,0.44418503344059,7.00204467773438,6.67865324020386,0.61,0.615,0.0665463945285107,0.115945473211069,14.7513309959746,13.9408061483117,0.112176470588235,0.110470588235294,0.222275735294118,66.4275,66.4275,-4.55355768620968,-7.77523116175334,21.7663196094526,60.750404780069,60.9769994314443,39.249595219931,39.0230005685557,58.8081823376928,1.02119117647059,0.622,0.625444444444444,-92.4775,-93.78,-4.53319385015964,-4.97473475217819,0.511529411764706,0.512352941176471,0.3995625,0.399352941176471,11.0817189274532,10.2018939644645,158.905,160.2075,6.0903260272493,10.611329708277,15.0439336354282,14.1689149521132,1.51207280244249,0.454184088855982,0.428960807621479,2.04019791865721,26.2168225832283,1.22597498097457,5.78500048350543,3.47011331796646,3.75940787553787,0.62980605751276,0.673706372976303,1.71768833327797,1.33456818976598,1.71768833327797,1.33456818976598,0.0301252288251012,0.0297119920088809,0.0162479566022931,0.0149899620392353,1.45653474655954,1.39237301976155,25.1434003304251,1.48069513063017,166.475057691336,31.8841337156296,171.463148459792,27.9148103046417,6.35832678848224,6.54347619957242,-13.8055479696026,-4.8629816811211,-14.5791866213376,-6.35065913357387,312.60210366186,321.720645045106,48.1634614899252,4.25899974244972,46.9652918066463,5.58373563443852,"slow"
"digital_insole_HC_09_05_n",5.17122411727905,4.16683959960938,0.238095238095238,0.754098360655738,0.453993767499924,0.473858714103699,5.86533212661743,6.40972900390625,0.605,0.62,0.0768775898957995,0.118361155890549,14.6327316798684,13.6034281262174,0.100764705882353,0.103375,0.202570833333333,65.125,67.73,-5.2633454297207,-7.46606298557917,20.7616786310624,61.0110725859578,59.6821970264502,38.9889274140422,40.3178029735498,61.7119048695509,0.975695833333333,0.605,0.589823529411765,-92.4775,-93.78,-4.81429102698962,-5.26466944813728,0.4925625,0.489058823529412,0.38,0.393125,11.1647696026987,10.1311371257823,157.6025,161.51,7.03583702726357,10.8324129871031,15.2274603770006,13.9791364859272,1.45942925554941,0.441773191094398,0.424287594854832,6.59640078060329,4.02333164960146,7.61210256349295,36.0714373365045,5.9758539390564,3.06147219181061,1.03149761974812,1.46396668672562,2.71229642575637,3.01749842847247,2.71229642575637,3.01749842847247,0.0443568417695028,0.0589528578303612,0.0383614389719677,0.00897130843299906,1.44987124463519,0,23.2550004702928,1.49578301524919,165.734683275223,30.0811735153198,180.405922085047,31.640102673769,6.30720530330919,6.16968943512603,-10.3844630998535,-5.16972416019839,-8.35594230820208,-6.79748426180432,322.635700205084,315.117699327138,47.3305821977261,4.81548955379874,46.9598315616115,6.22779024857101,"slow"
"digital_insole_HC_09_06_n",6.14010429382324,5.92369794845581,0.246153846153846,0.25,0.45524688065052,0.457446902990341,7.27151679992676,7.22529315948486,0.61,0.625,0.0793714895488365,0.114906375887425,14.811063498247,13.9973163658399,0.1039375,0.107647058823529,0.212033333333333,66.4275,69.0325,-5.59618899583817,-6.95922626725832,20.9443218860097,60.5772262625367,60.284728973815,39.4227737374633,39.715271026185,59.3804964188256,1.01236666666667,0.623176470588235,0.611941176470588,-92.4775,-93.78,-4.67581369797389,-4.85936761856079,0.515529411764706,0.5056875,0.4002,0.400133333333333,11.073941472591,10.078749722491,158.905,162.8125,7.26407872350952,10.5162315212172,14.9945890245585,14.0691685062546,1.55906636912321,0.450666934251785,0.432976767420769,1.77113642822951,2.07918478501961,2.21131308935583,1.58266254561022,3.4789238524437,4.84364707231522,0.700039573013783,0.677259464263916,1.35637898105618,0.814942970034405,1.35637898105618,0.814942970034405,0.051933481543127,0.0253272013461354,0.00926786562987041,0.0125955900571942,1.50673712021136,1.4567979097216,24.5513521224284,1.54002143734801,166.362580031157,35.3416306018829,171.705230072141,33.7493397521973,7.96246292550539,7.90260470672153,-15.5836695102599,-4.5811904020597,-22.5078164052689,-7.20688561343858,285.6181550149,283.664334926649,42.9009647289242,4.17356276138834,44.9181694933675,5.35663362410816,"slow"
"digital_insole_HC_09_07_n",5.7586259841919,5.24257850646973,0.25,0.242424242424242,0.453270941972732,0.457252219319344,6.23590469360352,6.32757139205933,0.615,0.62,0.0734763722711553,0.107979945274962,14.8399558498896,14.0276154611955,0.1095,0.11075,0.2176,67.73,67.73,-3.25759123897552,-7.499782310009,21.7382617382617,60.771312424968,60.9344997885603,39.228687575032,39.0655002114397,60.009495640267,1.001,0.6154375,0.630764705882353,-92.4775,-93.78,-4.2960197075208,-5.05387674856186,0.5046875,0.5056875,0.391866666666667,0.391533333333333,11.0856239170168,10.2483714236246,160.2075,161.51,6.72455759025614,9.88232459156453,15.1416482707873,14.207678339427,1.53319898034395,0.45738660544157,0.43946148455143,4.32946314848959,4.79159403126687,1.15058091538958,4.63214959204197,3.45370667219162,3.88588176488876,0.600997387766838,0.707133396565914,0.794175118694544,1.23552819284209,0.794175118694544,1.23552819284209,0.0377640185063772,0.0711680111647697,0.0121043610139303,0.0133908758322806,1.54038571701356,1.42942836979534,23.2076261640287,1.53166731303092,166.524231731892,23.7725519418716,167.307188972831,26.8688414621353,6.19810028517995,6.24241178975297,-11.1891885226221,-4.56656120677857,-12.0153649095097,-5.97146607120984,322.481804639956,324.63527951287,49.0008159361078,4.19119818754443,47.277467392886,5.35904684526508,"slow"
"digital_insole_HC_09_08_n",5.53743505477905,4.716552734375,0.242424242424242,0.253731343283582,0.45430526137352,0.448802888393402,6.34160184860229,6.3187255859375,0.62,0.625,0.0752289684691903,0.104989759515644,14.5877158810544,13.9048319843022,0.111352941176471,0.114,0.21599375,67.73,69.0325,-3.49462251603603,-5.13714008378983,20.9626773478049,60.7049583916328,60.252620130833,39.2950416083672,39.747379869167,58.2543233777446,1.03037291666667,0.638882352941176,0.641055555555555,-93.78,-93.78,-4.92331448229651,-4.93372782935699,0.524882352941176,0.512705882352941,0.405066666666667,0.4093125,10.9469549409168,9.98428960459866,161.51,162.8125,6.8849551943003,9.6086627908717,14.8024068780468,14.1819968655146,1.45354909666103,0.457890201359987,0.444113437086344,2.80309062357992,28.3929194435477,0.710944666992873,8.20332403667271,5.09123188734055,5.40574669361115,0.566945977807045,1.48489963293076,0.637531603959466,1.04236603665839,0.637531603959466,1.04236603665839,0.0442557837402488,0.0732685109126562,0.00816877523799553,0.0136001780778782,1.43266451283795,1.41559846845347,22.1550012417294,1.41070196348267,189.746590867639,37.9067501068115,174.77998174727,33.1164486694336,6.509918288378,6.83080773825667,-11.1141794295199,-4.75231909245225,-13.5102410169238,-5.57746766918334,316.460954177143,331.592608653236,49.7003077625414,4.73639451102321,49.4319445974243,5.398751516554,"slow"
"digital_insole_HC_09_09_n",5.82891845703125,5.37340497970581,0.230769230769231,0.246153846153846,0.453932031989098,0.456085324287415,6.20074462890625,7.44804668426514,0.62,0.62,0.0926841888887187,0.108761805789584,14.7400770462711,14.0025104964723,0.110823529411765,0.109125,0.2202875,67.73,67.73,-3.22779782215754,-7.1547884715822,21.5963726231082,60.8835171607152,60.6845221554069,39.1164828392848,39.3154778445931,58.8640301108529,1.02002083333333,0.627235294117647,0.623941176470588,-93.78,-93.78,-4.52518239329259,-5.02105152416229,0.51225,0.513117647058823,0.399,0.400733333333333,11.0405368917251,10.1084377827658,161.51,161.51,8.48245696709553,9.95388046586276,14.9071547035964,14.1159154177589,1.50064595082931,0.454962760210037,0.432269588112831,2.08209270285443,1.71755902469158,1.17942318553105,1.38948118896224,3.33902959823608,3.5774871468544,0.534200319945812,0.515991131961346,1.02092860755214,0.890908758058329,1.02092860755214,0.890908758058329,0.0324137396643945,0.0272903141366079,0.0100062480480947,0.00978752039872999,1.47624414773713,1.44535787686534,22.1898380861297,1.47119147157548,167.036382392049,21.9090398585796,172.436070904136,26.8070927143097,6.21162353368905,6.28821171531738,-16.3889491090741,-4.89463637748858,-13.9574481635685,-5.97398841559657,315.310839273556,319.036616708137,50.1425234090812,4.31494477220098,49.2326696915722,5.28703591410212,"fast"
"digital_insole_HC_09_00_s",3.76548147201538,3.69488167762756,0.263157894736842,0.285714285714286,0.452537909150124,0.457979410886765,4.32370185852051,4.35515260696411,0.605,0.605,0.0792419436465568,0.101674300003102,13.9824174121839,13.6129506990434,0.135736842105263,0.134277777777778,0.26864705882353,65.125,66.4275,-6.34705154379209,-7.12575182554268,22.5831973495525,60.5222080362109,62.0524550233183,39.4777919637891,37.9475449766817,50.4588103689585,1.18958823529412,0.733052631578947,0.742,-92.4775,-91.175,-4.91768701244146,-4.7513783941004,0.587166666666667,0.606263157894737,0.469117647058823,0.451823529411765,10.9051609992704,10.3035307178911,157.6025,157.6025,7.25222268253288,9.30523193628393,14.2961159903307,13.8321517933108,1.32845894400464,0.425410822033882,0.433311358094215,6.49517971742898,2.01149915205315,10.7215954381973,2.02033195854165,5.93615164279938,4.15380663394928,0.722791895270348,0.870533788204193,0.955871051775744,0.791631129366534,0.955871051775744,0.791631129366534,0.0521994894955986,0.0252232140361967,0.0148041423175335,0.0100600274477327,1.18990178630281,1.22371535997772,23.7587403781493,1.11673846848039,165.451198890805,29.5950742149353,164.782900854945,33.6133216285706,6.85640901412076,6.97789444084992,-14.3628047332522,-5.68464717604869,-12.1054051333897,-6.23825742249939,270.320494169719,274.77434301437,47.4118505380636,5.08746526776241,45.7206837554498,5.47650184280697,"fast"
"digital_insole_HC_09_01_s",4.37286376953125,3.94967818260193,0.253521126760563,0.291666666666667,0.450450509786606,0.456236436963081,5.21432495117188,5.32645893096924,0.605,0.61,0.064999862580128,0.112058947807074,14.1533807538223,13.7421306516229,0.146944444444444,0.106,0.251119485294118,65.125,66.4275,-5.6732805732886,-7.70305693554878,22.5046002896082,60.6433032100605,61.8532068873047,39.3566967899395,38.1467931126953,53.7970827480447,1.11585845588235,0.685611111111111,0.695722222222222,-92.4775,-92.4775,-4.26421548922857,-5.35266450001134,0.571117647058824,0.548777777777778,0.4385625,0.426176470588235,10.8703117168421,10.3273882523331,157.6025,158.905,5.94878742333331,10.2556349033035,14.2523099044564,13.8843923179958,1.36135871937873,0.443974606692791,0.422745332121849,5.92936674039811,1.94564279494807,1.20192291471176,2.22919486742467,6.14003836154938,3.67911888837814,0.420559273064136,0.676326187551022,0.707182448096329,0.936859877476153,0.707182448096329,0.936859877476153,0.037018222072813,0.0304317187515401,0.0129854185050001,0.0113408957739244,1.2822962962963,1.27304400515035,23.3624118566322,1.22001021921929,167.324361845851,30.4436938357353,166.961759582162,24.3612035179138,6.72240696541387,6.61697139186888,-11.9452891979201,-4.93039662033274,-14.6173591195792,-6.93659442667039,291.353831986038,285.534279445451,47.9957763571876,4.52649088952348,46.4921048728178,5.90650208907233,"fast"
"digital_insole_HC_09_10_s",4.14453125,4.253173828125,0.263888888888889,0.305555555555556,0.453437224030495,0.456177204847336,5.47433471679688,5.16513061523438,0.61,0.61,0.070686914678663,0.103295987923802,14.2457689477557,13.70697408225,0.128277777777778,0.128176470588235,0.25478125,66.4275,66.4275,-4.05380690568686,-7.79794563074907,22.6932390681103,60.9767568446403,61.7107434150949,39.0232431553597,38.2892565849051,53.4666416357104,1.12271875,0.694944444444444,0.699444444444444,-92.4775,-92.4775,-4.62850716471672,-5.15637486219406,0.557705882352941,0.571166666666667,0.438,0.4299375,10.9908662999171,10.2846864524569,158.905,158.905,6.46926643139124,9.45364881478637,14.4910476381416,13.8786687563236,1.34889265740882,0.450972501188517,0.431997537612915,2.68580492772162,2.0969120208174,1.49958066921681,0.328302158566658,4.71192579746246,3.75855621099472,0.555051398277283,0.558122615516186,0.949161882111068,0.721598334349648,0.949161882111068,0.721598334349648,0.0411872043536477,0.0294886460678272,0.0144611548639796,0.00962723188408797,1.25100516944285,1.27296886864085,22.5849046770281,1.2014519730866,180.0619289428,33.1313995075226,164.271961301565,27.313502407074,6.74727108494907,6.54895607388177,-15.2926241671089,-4.94210336370688,-13.0460585516058,-6.25972469567175,293.155678004391,284.452767835719,48.6221081130073,4.48392779719233,46.4549932004401,5.41362345427475,"fast"
"digital_insole_HC_09_11_s",4.66900634765625,4.20717477798462,0.253521126760563,0.267605633802817,0.455905362963677,0.450839690864086,5.76290893554688,5.14056777954102,0.6,0.61,0.0637180952095238,0.101938733269414,14.4076526857984,13.9514348785872,0.123111111111111,0.131055555555556,0.246992647058824,65.125,66.4275,-5.12175964240517,-7.55627904693286,22.328725691894,60.7643212096416,61.556385873828,39.2356787903584,38.443614126172,54.2663003768712,1.10616544117647,0.685166666666667,0.690157894736842,-91.175,-92.4775,-4.28417621413867,-5.03309516946475,0.554111111111111,0.563166666666667,0.4329375,0.426235294117647,11.0788694443556,10.3203268432783,156.3,158.905,5.83148007357562,9.32943286881675,14.6349441943755,14.1443014811557,1.39323086031341,0.454831197857857,0.433049641549587,3.9949594354257,15.2657486125827,1.24456117581576,3.56416327180341,5.92733633518219,3.47252000331879,0.719492632746696,0.641349342465401,0.911203263994051,0.698179292645558,0.911203263994051,0.698179292645558,0.0502286438863988,0.0284535876156144,0.00949650429105363,0.0132732788261171,1.25826490539093,1.29676025917927,24.2257204831352,1.25951400075529,168.77994915843,34.2801858758926,164.405144229531,21.6812524938583,6.66861464358963,6.97444895922519,-11.0908619229196,-5.18610072674692,-14.2085304080125,-6.03884087669792,290.02803651501,303.197363788427,47.2882776248445,4.796481761227,45.994441392451,5.1914828812099,"fast"
"digital_insole_HC_09_02_s",3.73663330078125,3.9779052734375,0.266666666666667,0.306666666666667,0.453755140304565,0.458854466676712,4.36630249023438,4.67703247070312,0.605,0.605,0.0635377247947165,0.0967585213733979,14.2212411086583,13.6750878914234,0.134222222222222,0.133176470588235,0.26728125,65.125,66.4275,-5.82029452931881,-8.05625495551654,23.0495593823268,61.2480561085169,61.8003632725852,38.7519438914831,38.1996367274148,51.7737019498496,1.15959375,0.722333333333333,0.724,-92.4775,-91.175,-4.69879234274228,-5.06020639896393,0.578058823529412,0.589777777777778,0.448625,0.4436875,10.973060816721,10.3125115499242,157.6025,157.6025,5.81497257321245,8.85533987609338,14.4542558794955,13.7870980572227,1.34517561951212,0.450390629470348,0.428703352808952,2.51252956176177,1.30995123740286,1.37642855360173,1.76262774807401,3.90570188760757,3.02842024326324,0.489296579658985,0.620258499085903,1.13361557142571,0.824560984642215,1.13361557142571,0.824560984642215,0.0495221611447284,0.0313457422237145,0.0190554290164247,0.011883385197409,1.23038834264696,1.23887119472632,23.3226951629149,1.16004041890716,169.619611039758,38.1831810522079,166.515917018056,24.9967709684372,6.81431865207518,6.91272964677402,-14.5918098073903,-5.31067189598027,-13.2181721438715,-6.15379958424666,280.840696178502,285.002253010679,47.9444686028601,4.62428091047543,46.1039519460149,5.24209963776748,"fast"
"digital_insole_HC_09_03_s",4.42642211914062,4.27697038650513,0.23943661971831,0.28169014084507,0.451578095555305,0.460142448544502,5.37765502929688,5.72409248352051,0.605,0.605,0.0724715557225325,0.101835814601293,14.2809255171286,13.6799934592429,0.124444444444444,0.123470588235294,0.246582720588235,65.125,66.4275,-6.13118111442952,-7.71708337605,22.2188174456336,60.7774107075056,61.4319839541933,39.2225892924944,38.5680160458067,54.0833877367415,1.10979227941176,0.683722222222222,0.6885,-92.4775,-91.175,-4.75035408496857,-5.07725412107176,0.552117647058824,0.564055555555556,0.4345625,0.428647058823529,10.9779972249179,10.3543858027654,157.6025,157.6025,6.63259677972617,9.32001375231036,14.4485323178233,13.8181671524329,1.37494095021197,0.444167628884315,0.432729430496693,7.11379423271865,2.01517177512869,0.757550018490292,1.39406408299692,5.9516998052597,2.65984161496162,0.52282123953104,0.549331471920013,0.777634211059097,0.748113652856082,0.777634211059097,0.748113652856082,0.0370282258037411,0.0300578146614524,0.0112526038653282,0.00840826747539089,1.28812684365782,1.27764202810018,23.7335189620943,1.23891738636058,166.691729351878,29.7446845364571,165.89557415247,29.1359001970291,6.92477133759519,6.92987015748563,-14.8238912080055,-5.02430620245839,-16.0982232783128,-5.91115384646573,281.78113276074,281.530374059948,46.442255988665,4.45759862082962,46.5685287539161,5.12915416183125,"fast"
