# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[%]	right center of pressure Y[%]
9.83	4.00	2.00	5.00	2.75	1.00	0.00	6.00	1.00	9.75	7.50	5.25	3.00	1.75	6.50	4.50	1.25	-0.358887	0.035645	0.937988	-5.530000	35.279999	-8.610000	811.00	0.11	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.397949	0.339355	2.195801	-13.090000	-334.040009	-19.460001	0.00	0.00	0.00
9.84	2.75	1.25	3.25	1.75	1.00	0.00	6.00	1.00	10.75	7.75	5.75	3.25	1.75	7.50	4.50	1.50	-0.311035	0.073730	0.982422	-4.620000	41.580002	-10.570000	791.00	0.15	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.566406	0.423828	2.358887	-7.560000	-325.779999	3.290000	0.00	0.00	0.00
9.85	1.75	1.00	2.25	2.00	0.50	0.25	6.25	1.00	11.50	8.25	6.75	3.75	1.75	8.25	5.00	1.50	-0.356934	0.020996	0.965332	-4.620000	50.750000	-11.970000	817.00	0.18	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.733887	0.525391	2.502930	3.710000	-322.350006	30.240000	0.00	0.00	0.00
9.86	1.50	0.75	1.75	1.00	0.25	0.00	6.25	0.25	12.00	8.50	7.00	4.00	2.00	8.75	5.50	2.25	-0.397461	0.003906	0.971191	-2.450000	61.529999	-11.270000	807.00	0.20	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.996582	0.543457	2.625488	22.540001	-326.970001	61.110001	0.00	0.00	0.00
9.87	0.75	0.25	1.75	0.75	0.25	0.00	6.25	0.25	13.00	9.00	7.50	4.25	2.00	9.25	5.75	2.25	-0.379883	0.041992	1.013184	4.620000	81.620003	-11.550000	829.00	0.22	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.247559	0.501953	2.604004	42.000000	-341.110016	93.029999	0.00	0.00	0.00
9.88	0.50	0.00	1.25	0.50	0.25	0.00	6.25	0.00	13.50	9.00	7.75	4.75	2.00	10.00	6.00	2.75	-0.416992	0.023926	1.003906	7.840000	106.330002	-11.130000	840.00	0.24	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.543457	0.368652	2.512695	65.940002	-361.059998	125.300003	0.00	0.00	0.00
9.89	0.50	0.00	1.00	0.50	0.00	0.00	6.00	0.00	14.00	9.50	8.00	5.00	1.50	10.75	6.00	3.00	-0.426758	-0.008789	1.050293	7.280000	135.800003	-9.660000	853.00	0.24	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.029297	0.143066	2.381348	95.550003	-377.720001	158.550003	0.00	0.00	0.00
9.90	0.25	0.00	0.25	0.00	0.00	0.00	6.00	0.00	14.50	9.75	8.00	5.00	1.00	11.00	6.25	3.25	-0.435547	-0.024902	1.072754	0.070000	169.119995	-6.370000	846.00	0.26	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.647461	-0.075684	1.906738	106.470001	-384.440002	187.740005	0.00	0.00	0.00
9.91	0.00	0.00	0.50	0.00	0.00	0.00	5.75	0.00	14.50	9.75	8.25	5.25	1.00	11.50	6.50	3.50	-0.472656	-0.029785	1.081055	-7.560000	199.220001	-2.240000	858.00	0.26	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.477539	-0.091797	0.895020	100.870003	-376.809998	198.660004	0.00	0.00	0.00
9.92	0.00	0.00	0.00	0.00	0.00	0.00	5.75	0.00	14.75	9.75	8.25	5.00	0.50	11.75	6.50	4.00	-0.496582	0.005371	1.151855	-15.820000	226.100006	0.350000	853.00	0.26	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.658691	-0.419434	-0.215332	146.860001	-363.720001	175.419998	0.00	0.00	0.00
9.93	0.00	0.00	0.00	0.00	0.00	0.00	5.50	0.00	14.50	9.75	8.25	5.00	0.50	12.25	6.25	4.00	-0.537109	0.040527	1.112305	-22.190001	256.970001	-0.350000	846.00	0.27	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.457031	-1.158203	-2.682617	333.619995	-206.850006	56.000000	0.00	0.00	0.00
9.94	0.00	0.00	0.00	0.00	0.00	0.00	5.25	0.00	14.25	9.75	8.00	4.75	0.25	12.50	6.50	5.00	-0.632324	0.092773	1.182129	-27.160000	294.140015	-5.950000	841.00	0.27	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.792969	-1.554688	-2.472656	263.269989	-37.240002	3.780000	0.00	0.00	0.00
9.95	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	13.75	9.50	8.00	4.75	0.50	12.75	6.50	5.25	-0.712891	0.127441	1.238281	-29.820000	332.079987	-14.770000	833.00	0.27	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.413086	-1.286621	-1.267090	98.419998	120.610001	-34.160000	0.00	0.00	0.00
9.96	0.00	0.00	0.00	0.00	0.00	0.00	4.75	0.00	12.75	9.00	7.50	4.25	0.75	12.75	6.25	5.50	-0.860352	0.167969	1.400391	-32.759998	368.130005	-25.969999	795.00	0.27	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.665527	-0.418457	0.456543	-54.459999	211.610001	-46.480000	0.00	0.00	0.00
9.97	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	11.25	8.25	6.75	3.75	1.00	13.25	5.75	5.50	-0.994141	0.229492	1.705078	-31.219999	402.010010	-38.009998	734.00	0.28	0.07	1.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.285156	0.736328	4.772949	-117.459999	370.230011	-58.170002	18.00	0.00	0.00
9.98	0.00	0.00	0.00	0.00	0.00	0.00	3.25	0.00	9.50	7.25	5.50	3.25	1.00	13.00	5.25	5.50	-1.812012	0.310059	2.777344	-2.870000	447.580017	-47.810001	650.00	0.28	0.07	3.50	1.50	1.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.065918	0.729980	0.680176	-128.660004	247.029999	-48.299999	80.00	-0.37	0.02
9.99	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	8.25	5.50	4.25	2.75	1.00	12.75	4.25	5.00	-1.932617	0.271973	3.120605	19.670000	461.580017	-39.410000	555.00	0.29	0.07	6.75	5.50	1.50	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.448730	0.633301	1.055664	-119.840004	192.080002	-13.860000	181.00	-0.38	-0.02
10.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	6.50	4.25	2.75	2.00	1.00	11.75	3.50	4.00	-1.578125	0.144043	3.045898	43.959999	472.360016	-26.670000	445.00	0.30	0.07	11.50	9.00	2.75	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.225586	0.115723	0.271973	-33.180000	289.589996	42.630001	311.00	-0.38	-0.02
10.01	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	5.25	2.75	2.00	1.50	0.75	10.00	2.50	2.00	-1.397949	-0.203125	2.324219	57.540001	484.610016	-20.510000	336.00	0.30	0.09	14.75	12.00	4.00	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.986328	-1.011719	2.614258	27.020000	393.750000	60.760002	414.00	-0.38	-0.02
10.02	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	4.25	2.50	1.75	1.25	0.50	8.50	1.75	1.25	-1.358398	-0.425781	3.144043	41.160000	508.130005	-25.410000	270.00	0.30	0.09	17.50	14.75	5.25	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.560059	-1.406738	3.781250	37.450001	366.450012	16.450001	515.00	-0.37	-0.02
10.03	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	2.50	2.00	1.50	0.75	0.25	6.50	0.50	0.50	-1.275879	-0.120117	3.962891	18.200001	524.720032	-23.309999	179.00	0.30	0.10	19.00	16.25	6.75	7.00	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	-1.192871	-0.624023	2.846191	31.219999	299.739990	-51.099998	606.00	-0.36	-0.03
10.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	2.00	1.50	0.75	0.00	3.75	0.00	0.50	-0.085449	-0.148926	3.943359	-8.610000	529.690002	-23.240000	122.00	0.30	0.08	19.00	16.25	7.75	7.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	-0.711914	0.792969	1.975098	19.460001	272.510010	-80.989998	630.00	-0.36	-0.03
10.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.25	0.00	0.00	1.50	0.00	0.00	1.556152	-0.223633	3.420898	-51.869999	492.239990	-28.490000	46.00	0.00	0.00	18.75	16.00	8.25	8.50	0.50	1.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	0.00	0.00	-0.735840	1.415527	2.144531	17.500000	268.239990	-46.549999	659.00	-0.35	-0.04
10.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.00	0.00	0.00	1.00	0.00	0.00	2.012695	-0.185059	2.596191	-114.379997	395.010010	-34.299999	26.00	0.00	0.00	18.25	15.75	8.50	8.75	1.25	1.50	0.00	0.50	0.00	0.00	0.75	0.25	0.00	0.00	0.00	0.00	-0.780273	0.414551	2.119141	-2.380000	260.610016	4.480000	686.00	-0.33	-0.04
10.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	-0.000488	0.211914	6.387207	-147.770004	270.480011	-20.580000	23.00	0.00	0.00	17.25	15.00	8.75	9.00	1.25	2.50	0.00	0.75	0.00	0.00	0.75	0.50	0.00	0.00	0.00	0.00	-0.495117	-0.159180	1.447754	-53.900002	204.960007	8.330000	692.00	-0.32	-0.05
10.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.25	0.00	0.00	0.25	0.00	0.00	2.493164	0.473145	4.653320	-125.300003	63.139999	12.040000	22.00	0.00	0.00	17.75	14.75	9.00	9.25	1.50	3.00	0.25	0.75	0.00	0.25	0.75	0.75	0.25	0.00	0.00	0.00	-0.381348	0.169922	1.132812	-82.389999	88.199997	-9.030000	726.00	-0.31	-0.05
10.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.25	0.00	0.00	0.25	0.00	0.00	1.380371	0.433105	3.406250	-113.540001	-115.290001	41.790001	19.00	0.00	0.00	17.75	14.75	9.50	9.50	2.00	3.25	0.25	1.00	0.25	0.50	1.50	1.00	0.50	0.75	0.00	0.00	-0.332031	0.073730	1.229980	-63.490002	50.610001	-7.770000	780.00	-0.29	-0.05
10.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	1.175781	0.365234	2.237305	-106.959999	-210.490005	63.070000	9.00	0.00	0.00	17.75	14.50	9.50	9.50	2.50	3.50	0.25	1.25	0.00	0.75	1.25	0.75	0.50	1.00	0.00	0.00	-0.316406	0.025879	0.979980	-29.750000	9.240000	-8.190000	787.00	-0.28	-0.05
10.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.25	0.00	0.00	0.00	0.00	0.00	1.002930	0.267578	1.510254	-97.860001	-244.300003	77.699997	12.00	0.00	0.00	17.25	14.25	9.75	9.50	2.50	3.50	0.50	1.00	0.25	0.75	1.50	1.00	0.75	1.00	0.00	0.25	-0.296875	0.111816	0.956055	-18.340000	-3.010000	-6.440000	795.00	-0.27	-0.05
10.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.845215	0.174805	1.306641	-82.180000	-254.940002	80.360001	6.00	0.00	0.00	17.25	13.50	9.75	9.25	3.00	3.50	0.50	1.25	0.50	0.75	1.50	1.25	1.00	1.50	0.25	0.50	-0.278809	0.060059	0.960938	-17.710001	-3.010000	-5.320000	814.00	-0.25	-0.05
10.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.518555	-0.093750	1.449219	-31.219999	-282.589996	60.270000	3.00	0.00	0.00	17.00	13.25	9.50	9.00	3.25	3.50	0.75	1.00	1.00	1.00	1.50	1.25	1.00	1.50	0.00	0.25	-0.286621	0.070801	0.965332	-14.770000	-1.750000	-3.780000	811.00	-0.25	-0.04
10.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.352539	-0.244629	1.522949	-10.220000	-310.660004	40.180000	3.00	0.00	0.00	16.25	12.75	9.50	9.00	3.25	3.50	0.75	1.00	1.00	1.00	1.50	1.25	1.00	1.50	0.25	0.25	-0.269531	0.059082	0.966309	-11.550000	-0.560000	-1.890000	800.00	-0.24	-0.04
10.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.125977	-0.343750	1.558594	0.280000	-342.160004	14.630000	3.00	0.00	0.00	15.75	12.25	9.25	8.75	3.00	3.25	0.75	1.25	1.00	1.25	1.50	1.25	1.00	2.00	0.25	0.50	-0.261230	0.070312	0.956543	-8.260000	0.560000	-0.350000	789.00	-0.23	-0.04
10.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.076660	-0.390625	1.538574	3.080000	-370.929993	-12.250000	3.00	0.00	0.00	14.50	11.00	9.00	8.00	3.00	2.75	0.75	1.00	1.25	1.25	1.50	1.25	0.75	1.50	0.00	0.50	-0.262695	0.066895	0.943848	-5.110000	2.100000	0.980000	729.00	-0.23	-0.04
10.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.263184	-0.391602	1.478516	1.050000	-394.730011	-38.009998	0.00	0.00	0.00	13.75	9.75	8.75	7.75	2.75	2.75	0.75	1.00	1.00	1.25	1.50	1.25	0.75	1.50	0.00	0.50	-0.250000	0.052734	0.935547	-2.380000	3.780000	2.520000	692.00	-0.23	-0.04
10.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.434082	-0.350098	1.360352	-1.680000	-411.670013	-60.760002	3.00	0.00	0.00	12.00	8.75	8.25	7.50	2.75	2.50	1.00	0.75	1.25	1.25	1.75	1.50	0.75	2.00	0.50	0.50	-0.241699	0.066895	0.932617	0.490000	6.230000	3.780000	667.00	-0.20	-0.03
10.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.596680	-0.283203	1.279297	-0.630000	-419.649994	-79.449997	0.00	0.00	0.00	10.75	7.50	7.75	6.75	2.25	2.50	0.75	0.75	1.50	1.25	1.75	1.50	1.25	1.25	0.25	0.25	-0.248047	0.085938	0.935547	2.800000	8.680000	3.500000	607.00	-0.20	-0.04
10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.726074	-0.250977	1.229980	6.510000	-419.649994	-93.590004	3.00	0.00	0.00	9.50	6.50	7.25	6.00	2.00	1.75	0.75	0.75	1.50	1.25	2.00	1.50	1.25	1.50	0.00	0.50	-0.256348	0.092285	0.922852	3.220000	10.570000	1.960000	555.00	-0.18	-0.04
10.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.780762	-0.254883	1.229980	17.710001	-414.820007	-104.300003	0.00	0.00	0.00	8.50	5.25	6.75	5.50	1.75	1.50	0.75	0.75	1.50	1.50	2.00	1.50	1.25	1.50	0.25	0.25	-0.269531	0.103027	0.919434	1.400000	11.690000	-0.070000	514.00	-0.17	-0.03
10.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.857910	-0.259766	1.270508	25.900000	-407.329987	-111.230003	0.00	0.00	0.00	7.75	4.25	6.25	5.25	1.75	1.00	0.75	0.75	1.75	1.25	2.00	1.75	1.25	1.75	0.25	0.25	-0.270020	0.088379	0.924316	-3.850000	13.020000	-2.590000	484.00	-0.15	-0.03
10.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.981934	-0.256348	1.413086	29.190001	-396.760010	-113.959999	0.00	0.00	0.00	7.25	3.25	5.75	4.25	1.50	0.75	0.75	0.50	2.00	1.50	2.25	1.75	1.25	1.50	0.50	0.50	-0.282715	0.082520	0.916016	-5.110000	13.160000	-3.010000	448.00	-0.12	-0.02
10.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.078613	-0.273438	1.549805	31.290001	-387.799988	-112.629997	0.00	0.00	0.00	6.00	2.75	5.25	3.75	1.25	1.00	0.75	0.50	2.25	1.75	2.25	2.00	1.25	2.00	0.50	0.50	-0.294434	0.078125	0.911621	-5.600000	13.020000	-3.430000	429.00	-0.09	-0.02
10.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.153809	-0.242676	1.658203	30.170000	-383.459991	-109.270004	0.00	0.00	0.00	5.50	2.00	5.00	2.75	1.00	0.25	1.00	0.50	2.50	1.75	2.75	2.00	1.25	1.75	0.00	0.50	-0.293945	0.073242	0.918457	-6.090000	12.460000	-3.780000	391.00	-0.07	-0.00
10.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.246094	-0.184570	1.741699	24.290001	-382.059998	-102.340004	0.00	0.00	0.00	5.00	1.50	4.75	2.50	1.00	0.25	1.00	0.75	2.50	2.00	2.50	2.25	1.25	2.00	0.25	0.50	-0.290039	0.075684	0.914062	-6.790000	11.270000	-3.640000	386.00	-0.04	-0.01
10.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.312988	-0.027344	1.853027	13.090000	-375.549988	-72.940002	0.00	0.00	0.00	4.00	1.25	3.50	1.75	1.00	0.00	1.00	0.50	3.25	2.00	3.00	2.25	1.25	1.75	0.75	0.50	-0.293945	0.069824	0.905762	-7.490000	9.800000	-3.640000	358.00	0.01	0.01
10.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.326172	0.033203	1.923828	11.690000	-368.970001	-53.689999	0.00	0.00	0.00	4.25	1.00	3.00	1.50	0.75	0.25	1.00	0.50	3.25	2.25	3.00	2.25	1.50	1.75	1.00	0.50	-0.300781	0.066895	0.897949	-8.400000	7.700000	-3.500000	357.00	0.02	0.00
10.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.366211	0.078125	2.032715	11.830000	-359.029999	-34.020000	0.00	0.00	0.00	2.50	0.75	3.00	1.50	0.75	0.00	1.25	0.25	3.50	2.25	3.25	2.50	1.50	2.50	0.75	0.50	-0.295898	0.071289	0.895508	-9.170000	6.090000	-3.360000	344.00	0.07	0.01
10.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.456543	0.134277	2.169922	11.130000	-347.269989	-15.330000	0.00	0.00	0.00	2.25	0.50	3.00	1.25	1.00	0.00	1.50	0.25	4.75	3.00	3.75	3.00	1.50	3.00	0.75	0.50	-0.282715	0.084961	0.895996	-9.310000	4.410000	-4.340000	389.00	0.10	0.03
10.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.628418	0.202148	2.354004	9.450000	-337.750000	2.450000	0.00	0.00	0.00	3.25	0.75	3.00	1.25	1.00	0.00	2.00	0.50	5.00	3.50	4.25	2.75	1.75	3.00	1.25	0.75	-0.274414	0.062500	0.890625	-9.730000	3.850000	-5.600000	442.00	0.09	0.02
10.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.776855	0.282715	2.533691	5.880000	-335.579987	19.879999	0.00	0.00	0.00	2.50	0.50	3.00	1.25	1.00	0.00	2.50	0.50	6.75	4.75	5.00	3.25	2.00	4.00	1.25	1.00	-0.288086	0.067871	0.896973	-10.150000	3.850000	-6.510000	511.00	0.13	0.04
10.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.039551	0.352539	2.715820	-0.840000	-342.929993	35.840000	0.00	0.00	0.00	2.25	0.50	2.50	1.25	1.00	0.00	3.25	0.50	7.50	5.25	6.00	3.50	2.00	4.50	1.50	1.00	-0.305664	0.058594	0.904297	-10.150000	4.620000	-7.070000	557.00	0.14	0.04
10.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.356445	0.486328	2.786133	-5.670000	-360.570007	50.330002	0.00	0.00	0.00	2.50	0.25	2.75	1.25	1.00	0.25	3.75	0.75	8.25	6.00	6.50	4.00	2.50	5.25	2.00	1.00	-0.305664	0.051270	0.918457	-9.520000	5.880000	-7.070000	630.00	0.15	0.04
10.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.675293	0.612305	2.601562	-6.020000	-384.929993	61.040001	0.00	0.00	0.00	2.00	0.25	2.75	0.75	1.00	0.00	4.25	0.75	8.50	6.75	7.00	4.75	2.75	5.50	1.75	1.25	-0.316406	0.056152	0.921875	-8.260000	7.910000	-6.650000	655.00	0.16	0.04
10.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.055176	0.757324	2.167969	1.540000	-399.420013	69.230003	0.00	0.00	0.00	1.25	0.25	1.75	1.00	1.00	0.00	4.75	0.75	9.00	7.25	7.25	5.25	3.00	6.50	2.50	1.25	-0.317383	0.055176	0.925293	-6.370000	14.490000	-6.440000	691.00	0.19	0.03
10.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.513184	0.751953	1.201172	26.389999	-391.230011	80.150002	0.00	0.00	0.00	1.00	0.25	1.75	0.75	0.75	0.25	5.00	0.75	9.50	7.50	7.75	5.75	3.25	7.25	3.00	1.50	-0.330078	0.063477	0.922363	-6.160000	19.320000	-6.650000	730.00	0.20	0.03
10.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.939453	0.616211	0.362305	91.209999	-358.820007	98.419998	0.00	0.00	0.00	0.75	0.00	1.00	0.50	0.75	0.00	5.25	0.75	10.25	8.00	8.25	6.25	3.50	7.75	3.25	1.50	-0.333008	0.074707	0.913086	-6.300000	25.340000	-7.000000	754.00	0.21	0.03
10.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-7.103027	0.208496	-0.936035	164.919998	-310.239990	99.120003	0.00	0.00	0.00	0.25	0.00	0.75	0.25	0.50	0.00	5.50	0.75	10.75	8.25	8.50	6.75	3.50	8.25	3.75	1.75	-0.331055	0.045898	0.933594	-7.000000	31.290001	-6.860000	775.00	0.23	0.03
10.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-7.781738	-0.265625	-2.249512	231.770004	-227.990005	75.879997	0.00	0.00	0.00	0.00	0.00	0.75	0.25	0.25	0.00	5.50	0.75	11.75	8.75	9.00	7.00	4.00	8.75	4.00	1.75	-0.340820	0.061523	0.971191	-4.900000	41.090000	-6.300000	814.00	0.23	0.03
10.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.255859	-0.725098	-2.731445	224.139999	-85.750000	34.230000	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.25	0.00	5.75	0.50	12.25	9.00	9.25	7.25	4.00	9.25	4.25	2.00	-0.330078	0.062988	1.009277	-0.070000	57.680000	-6.510000	837.00	0.24	0.04
