# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]
5.63	0.00	4.50	0.25	4.75	0.00	5.25	0.00	5.00	1.75	0.75	1.50	1.75	3.25	0.00	0.00	1.25	-0.187500	0.037598	0.963379	-1.050000	16.660000	-6.090000	329.00	-0.06	-0.24
5.64	0.00	4.00	0.50	4.25	0.00	5.00	0.00	5.00	1.75	1.00	1.50	2.00	3.75	0.50	0.00	1.50	-0.225586	0.020508	0.971680	-0.070000	17.360001	-6.930000	335.00	-0.04	-0.24
5.65	0.00	3.25	0.25	3.50	0.00	4.50	0.00	5.00	2.25	1.25	1.75	2.50	3.75	0.25	0.00	1.75	-0.173828	0.039551	0.964844	1.260000	17.920000	-6.790000	328.00	-0.01	-0.23
5.66	0.00	2.75	0.25	3.50	0.00	4.25	0.00	5.00	2.25	1.25	2.25	2.50	4.00	1.50	0.00	1.75	-0.150879	0.087402	0.968750	3.360000	19.670000	-7.070000	338.00	0.02	-0.22
5.67	0.00	2.25	0.00	2.75	0.00	3.50	0.00	5.00	2.75	1.50	2.25	3.25	4.25	1.75	0.00	2.00	-0.183105	0.033691	0.960449	4.200000	20.719999	-6.440000	337.00	0.05	-0.21
5.68	0.00	1.75	0.00	2.50	0.00	3.00	0.00	5.00	3.25	1.75	3.00	3.50	5.00	2.00	0.25	2.25	-0.215332	0.041992	0.960938	4.340000	21.840000	-5.880000	357.00	0.08	-0.20
5.69	0.00	1.25	0.00	2.00	0.00	2.25	0.00	5.00	3.50	2.25	3.50	4.00	5.25	2.75	0.25	2.25	-0.177246	0.003906	0.946777	5.460000	23.240000	-6.090000	366.00	0.11	-0.18
5.70	0.00	1.00	0.00	2.00	0.00	1.75	0.00	5.00	3.75	2.50	5.00	5.50	5.50	3.75	0.25	2.25	-0.222168	0.059570	0.962891	6.440000	24.570000	-6.300000	406.00	0.14	-0.17
5.71	0.00	0.50	0.00	1.25	0.00	1.25	0.00	4.75	4.25	2.75	5.75	5.75	5.75	4.50	0.50	2.50	-0.235840	0.044434	0.959473	8.400000	27.299999	-7.280000	416.00	0.17	-0.16
5.72	0.00	0.00	0.00	1.50	0.00	0.50	0.00	4.75	4.50	3.50	6.75	6.75	6.25	5.25	0.75	3.00	-0.207031	0.058105	0.958984	10.780000	30.380001	-8.120000	455.00	0.19	-0.15
5.73	0.00	0.00	0.00	1.00	0.00	0.00	0.00	4.25	5.00	3.75	7.75	7.25	6.75	6.50	0.75	3.25	-0.208496	0.072266	0.947754	13.160000	35.070000	-8.890000	477.00	0.21	-0.13
5.74	0.00	0.25	0.00	1.00	0.00	0.00	0.00	3.75	5.25	4.00	8.00	8.00	7.00	7.50	1.00	3.50	-0.235840	0.070801	0.975586	17.570000	42.560001	-8.540000	503.00	0.21	-0.12
5.75	0.00	0.00	0.00	1.25	0.00	0.00	0.00	3.50	5.75	5.00	8.50	8.25	7.00	8.50	1.00	4.25	-0.255371	0.005371	0.978027	22.540001	49.770000	-7.910000	537.00	0.22	-0.11
5.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.25	6.25	5.75	9.00	8.75	7.50	9.25	1.50	5.00	-0.173340	0.313477	0.978027	28.630001	56.279999	-5.950000	565.00	0.24	-0.10
5.77	0.00	0.00	0.00	0.25	0.00	0.00	0.00	2.75	6.75	6.25	9.50	9.25	7.75	10.00	2.00	5.00	-0.248535	0.074219	0.977539	30.799999	63.910000	-5.740000	596.00	0.24	-0.09
5.78	0.00	0.00	0.00	0.50	0.00	0.00	0.00	2.25	7.50	7.00	10.00	9.75	7.75	11.25	2.00	5.50	-0.263184	0.083984	0.965332	34.369999	74.340004	-5.460000	632.00	0.25	-0.08
5.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	7.50	7.50	10.25	10.00	8.00	12.25	2.25	6.00	-0.263672	0.068359	1.014648	39.270000	84.910004	-4.620000	646.00	0.26	-0.07
5.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	7.50	7.75	10.50	10.25	8.00	13.50	3.00	6.75	-0.281738	0.091309	1.002441	47.110001	102.269997	-3.920000	669.00	0.26	-0.07
5.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	7.75	8.00	10.75	10.75	8.25	14.50	3.50	7.00	-0.315430	0.103516	0.994141	51.590000	121.520004	-4.270000	696.00	0.27	-0.07
5.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	8.00	8.00	11.00	11.00	8.25	15.75	4.00	7.50	-0.330078	0.132812	1.064941	53.689999	140.000000	-5.530000	716.00	0.27	-0.06
5.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	8.00	8.00	11.00	11.00	8.00	16.50	5.25	8.50	-0.375977	0.107910	1.069336	54.810001	159.039993	-5.950000	735.00	0.28	-0.06
5.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.25	7.75	11.00	11.25	8.00	17.50	6.25	8.75	-0.380371	0.110352	1.041504	57.750000	178.919998	-5.460000	754.00	0.28	-0.05
5.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	7.75	10.75	11.50	7.75	18.75	7.00	9.25	-0.437988	0.130371	1.106934	61.459999	202.020004	-3.990000	770.00	0.29	-0.05
5.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.75	7.50	10.75	11.25	7.75	19.50	7.50	10.00	-0.437988	0.144531	1.106934	68.389999	226.589996	-3.010000	777.00	0.29	-0.05
5.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.50	7.00	10.25	10.75	7.00	20.00	8.00	10.50	-0.605469	0.236328	1.144043	79.870003	269.709991	-5.110000	764.00	0.30	-0.05
5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.75	6.50	9.75	10.50	6.50	20.50	8.75	11.00	-0.575195	0.265137	1.088867	80.080002	292.739990	-11.060000	752.00	0.30	-0.05
5.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.50	5.50	9.25	9.50	5.75	20.75	9.00	11.25	-0.720703	0.339355	1.164062	81.129997	320.880005	-16.030001	722.00	0.31	-0.04
5.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.50	5.50	8.50	9.00	5.25	20.50	9.50	11.00	-0.758789	0.240723	1.353027	78.750000	353.429993	-21.910000	693.00	0.31	-0.05
5.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	4.75	7.50	8.25	4.50	20.00	9.25	10.50	-0.794434	0.462891	1.376953	70.980003	396.619995	-31.710001	644.00	0.31	-0.04
5.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	6.75	7.50	3.50	18.75	8.50	9.50	-0.921387	0.439453	1.253418	51.380001	444.709991	-48.509998	575.00	0.32	-0.04
5.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.75	3.50	5.25	6.75	3.00	17.25	7.75	8.25	-0.959961	0.604004	1.540039	48.720001	492.660004	-59.220001	498.00	0.32	-0.04
5.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	2.75	4.25	5.75	2.50	15.00	6.50	6.50	-1.737305	0.502930	2.747559	67.340004	529.200012	-61.459999	410.00	0.32	-0.05
5.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	2.00	3.00	4.25	1.75	12.25	5.25	5.25	-2.147949	0.316406	3.563477	85.260002	543.270020	-52.430000	320.00	0.33	-0.04
5.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.75	2.25	3.25	1.50	9.75	4.25	4.00	-1.757812	0.347168	3.566406	110.949997	533.820007	-38.920002	248.00	0.33	-0.04
5.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	1.50	2.75	1.25	7.50	3.00	2.75	-1.557129	0.519531	3.810547	126.070000	503.790009	-41.369999	183.00	0.33	-0.05
5.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	1.25	1.75	0.75	4.25	1.75	1.50	-0.991211	0.629395	2.993164	142.940002	481.600006	-55.860001	112.00	0.32	-0.06
5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	1.00	0.50	0.50	0.50	0.50	0.084473	0.656738	2.692383	179.199997	441.839996	-82.669998	35.00	0.00	0.00
6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	0.00	0.00	1.390625	0.174805	2.502930	200.339996	377.929993	-131.180008	10.00	0.00	0.00
6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.50	0.00	0.00	0.00	0.00	0.810547	0.647461	1.765137	168.699997	314.019989	-234.639999	13.00	0.00	0.00
6.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.25	0.00	0.00	0.00	0.00	0.357422	0.967773	4.864746	147.000000	104.720001	-249.690002	8.00	0.00	0.00
6.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.769043	0.308105	3.321777	153.860001	-64.260002	-245.419998	0.00	0.00	0.00
6.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.588379	0.017578	2.229492	82.389999	-164.360001	-252.000000	3.00	0.00	0.00
6.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.461426	0.332031	1.518066	-13.860000	-216.790009	-235.690002	0.00	0.00	0.00
6.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.320801	0.678711	1.244629	-96.529999	-241.290009	-210.210007	3.00	0.00	0.00
6.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.330078	0.967285	0.876953	-114.870003	-272.160004	-140.910004	0.00	0.00	0.00
6.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.324707	1.000488	0.804688	-91.629997	-287.769989	-108.430000	0.00	0.00	0.00
6.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.251953	1.010254	0.804199	-62.720001	-303.239990	-77.070000	0.00	0.00	0.00
6.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.164551	0.973145	0.796387	-36.540001	-317.170013	-45.779999	0.00	0.00	0.00
6.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.084473	0.930176	0.773438	-17.990000	-327.040009	-14.840000	0.00	0.00	0.00
6.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.000488	0.888672	0.811035	-4.480000	-333.619995	14.350000	0.00	0.00	0.00
6.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.088379	0.864258	0.917480	9.450000	-339.920013	40.810001	0.00	0.00	0.00
6.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.139160	0.814941	1.074707	27.160000	-349.089996	63.209999	0.00	0.00	0.00
6.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.237305	0.712402	1.207031	47.810001	-362.739990	79.730003	0.00	0.00	0.00
6.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.372070	0.576172	1.317383	66.150002	-378.489990	86.800003	0.00	0.00	0.00
6.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.570312	0.434570	1.361816	79.660004	-391.019989	83.930000	0.00	0.00	0.00
6.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.715332	0.319824	1.428711	90.860001	-397.950012	72.870003	0.00	0.00	0.00
6.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.886230	0.269531	1.556641	101.360001	-400.890015	56.279999	0.00	0.00	0.00
6.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.031250	0.262695	1.747559	111.580002	-402.149994	39.130001	0.00	0.00	0.00
6.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.168457	0.260742	1.853027	122.430000	-404.320007	26.809999	0.00	0.00	0.00
6.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.289062	0.312500	1.899902	130.479996	-404.529999	21.210001	0.00	0.00	0.00
6.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.357910	0.429688	1.947266	134.889999	-399.839996	23.940001	0.00	0.00	0.00
6.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.410645	0.539551	2.045898	140.910004	-388.709991	37.029999	0.00	0.00	0.00
6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.512207	0.553711	2.177246	154.910004	-374.709991	58.380001	0.00	0.00	0.00
6.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.710449	0.508789	2.349609	174.369995	-361.690002	84.489998	0.00	0.00	0.00
6.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.906250	0.380859	2.500000	189.490005	-350.769989	113.959999	0.00	0.00	0.00
6.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.064453	0.160645	2.525879	189.139999	-339.429993	145.389999	0.00	0.00	0.00
6.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.623047	-0.055664	2.175293	129.080002	-308.769989	201.809998	0.00	0.00	0.00
6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.937012	0.065918	1.682129	84.910004	-283.989990	218.960007	0.00	0.00	0.00
6.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.179688	0.249023	1.085449	52.360001	-253.190002	223.930008	0.00	0.00	0.00
6.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.283691	0.317871	0.491211	46.689999	-216.229996	217.559998	0.00	0.00	0.00
6.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.278809	-0.022949	0.004395	86.870003	-165.759995	216.649994	0.00	0.00	0.00
6.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.531738	-0.620117	-0.049316	118.720001	-105.489998	224.139999	0.00	0.00	0.00
6.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.040039	-0.959473	-0.104492	84.980003	-57.680000	211.680008	0.00	0.00	0.00
6.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.208984	-0.976074	-0.448242	37.310001	-19.950001	180.389999	0.00	0.00	0.00
6.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.991699	-1.005859	-0.715332	19.740000	32.410000	139.020004	0.00	0.00	0.00
6.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.518555	-0.867188	-0.389648	19.600000	93.730003	92.400002	0.00	0.00	0.00
6.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.933105	-0.630371	0.293457	24.850000	139.720001	50.610001	0.00	0.00	0.00
6.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.364746	-0.454102	0.895508	23.590000	157.850006	17.570000	0.00	0.00	0.00
6.41	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.672363	-0.572266	-1.401855	-5.040000	151.619995	-4.830000	7.00	0.00	0.00
6.42	0.00	5.00	0.25	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.236816	0.761230	2.062988	-135.309998	172.339996	-7.980000	65.00	-0.38	-0.17
6.43	1.50	8.00	0.25	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.112305	0.358398	0.055664	-110.879997	125.090004	-2.240000	119.00	-0.38	-0.14
6.44	4.25	11.25	0.50	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.395020	0.106445	-1.420898	-69.440002	229.880005	1.610000	194.00	-0.38	-0.11
6.45	8.00	15.00	1.25	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.304199	-0.040039	1.949219	-36.189999	391.299988	-3.360000	290.00	-0.38	-0.09
6.46	10.00	17.75	2.25	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.505859	-0.728027	4.617188	-61.880001	404.529999	-16.240000	369.00	-0.38	-0.08
6.47	11.75	19.00	2.75	8.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.829590	-0.283691	2.908691	-105.559998	323.260010	-64.120003	420.00	-0.37	-0.08
6.48	12.75	19.50	3.75	8.75	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.745605	0.951660	3.479004	-135.449997	230.160004	-76.790001	460.00	-0.37	-0.08
6.49	12.75	18.75	4.00	9.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	-0.440918	0.947754	0.776367	-160.160004	129.990005	-36.400002	471.00	-0.36	-0.08
6.50	12.25	18.50	4.00	9.50	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.257324	-0.361328	1.510254	-148.750000	77.419998	-10.780000	475.00	-0.35	-0.09
6.51	12.00	17.75	4.50	9.75	0.00	3.25	0.00	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.299805	0.192871	1.079590	-91.279999	22.960001	-12.040000	486.00	-0.34	-0.09
6.52	11.75	17.50	4.50	10.00	0.00	3.75	0.00	0.50	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	-0.166016	0.046875	1.048340	-61.880001	11.760000	-3.640000	495.00	-0.34	-0.10
6.53	11.50	17.50	4.75	10.25	0.00	4.25	0.00	1.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.25	-0.223633	-0.023926	1.001953	-35.209999	3.360000	-2.660000	513.00	-0.33	-0.11
6.54	11.50	17.25	5.00	10.00	0.00	4.25	0.00	1.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.25	-0.191406	0.073242	0.980469	-16.730000	1.330000	-1.820000	513.00	-0.32	-0.11
6.55	10.75	16.75	4.75	10.25	0.25	4.75	0.00	1.25	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.25	-0.145996	0.029297	0.966797	-10.920000	2.730000	-0.630000	512.00	-0.32	-0.11
6.56	10.50	16.25	4.75	10.25	0.50	5.50	0.00	1.50	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.25	-0.142090	0.039062	0.966797	-8.890000	1.890000	-1.330000	520.00	-0.31	-0.12
6.57	10.00	16.25	4.50	10.25	0.75	5.50	0.00	1.50	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.50	-0.162598	0.031250	0.972168	-7.910000	1.400000	-1.890000	516.00	-0.31	-0.12
6.58	9.50	15.50	4.50	10.00	1.00	5.75	0.00	1.75	0.25	0.00	0.00	0.00	0.75	0.00	0.00	0.25	-0.154785	0.044434	0.964355	-7.000000	1.960000	-2.590000	512.00	-0.30	-0.12
6.59	9.00	14.75	4.50	10.00	1.25	5.75	0.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.25	-0.147949	0.032715	0.967285	-6.370000	3.710000	-3.010000	506.00	-0.29	-0.13
6.60	8.25	14.00	4.50	9.50	1.25	5.75	0.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.25	-0.145508	0.028809	0.966797	-4.760000	4.900000	-2.660000	485.00	-0.29	-0.13
6.61	7.75	12.75	4.00	9.25	1.25	5.75	0.00	2.25	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.25	-0.148438	0.028809	0.961914	-3.640000	6.580000	-2.100000	464.00	-0.28	-0.14
6.62	6.50	11.75	3.75	8.75	1.25	5.50	0.00	2.25	0.25	0.00	0.00	0.00	1.25	0.00	0.00	0.50	-0.142578	0.019043	0.967285	-2.730000	8.190000	-1.540000	438.00	-0.27	-0.14
6.63	5.75	10.25	3.50	8.50	1.25	5.50	0.00	2.50	0.25	0.00	0.25	0.25	1.50	0.00	0.00	0.50	-0.136719	0.012207	0.964844	-1.400000	10.360000	-0.840000	422.00	-0.25	-0.15
6.64	5.00	9.25	3.00	8.00	1.00	5.50	0.00	2.75	0.00	0.25	0.25	0.25	1.50	0.00	0.00	0.75	-0.144043	0.031250	0.966309	-0.140000	11.900000	-0.490000	396.00	-0.24	-0.17
6.65	3.75	8.50	2.50	7.50	0.75	5.25	0.00	3.25	0.25	0.25	0.50	0.25	1.75	0.00	0.00	0.75	-0.132812	0.050293	0.968262	-0.000000	13.160000	-0.980000	375.00	-0.22	-0.18
6.66	2.75	7.50	1.75	6.50	0.75	5.00	0.00	3.50	0.75	0.25	0.25	0.25	1.50	0.00	0.00	0.75	-0.144043	0.041016	0.960449	-1.050000	14.070000	-2.100000	339.00	-0.20	-0.19
6.67	1.75	6.75	1.50	6.25	0.50	5.00	0.00	3.50	0.50	0.50	0.75	0.75	2.00	0.00	0.00	1.00	-0.165527	0.049805	0.963379	-1.750000	15.050000	-3.080000	329.00	-0.17	-0.21
6.68	0.75	6.00	1.50	5.50	0.25	5.00	0.00	3.75	1.00	0.50	0.75	1.00	2.25	0.00	0.00	1.25	-0.157227	0.036133	0.963379	-1.400000	16.379999	-5.110000	317.00	-0.14	-0.22
6.69	0.00	5.25	1.00	5.25	0.00	4.75	0.00	3.75	1.25	0.50	1.00	1.00	2.25	0.00	0.00	1.25	-0.157227	0.036133	0.963379	-1.400000	16.379999	-5.110000	295.00	-0.11	-0.23
6.70	0.00	5.00	1.00	4.75	0.00	4.25	0.00	3.75	1.75	0.50	1.25	1.25	2.50	0.00	0.00	1.25	-0.172852	0.025879	0.980957	-0.910000	16.590000	-5.740000	296.00	-0.09	-0.22
6.71	0.00	4.25	0.50	4.00	0.00	4.00	0.00	3.75	1.75	1.00	1.50	1.50	2.75	0.25	0.00	1.25	-0.169434	0.025879	0.966309	0.420000	18.200001	-6.860000	287.00	-0.05	-0.22
6.72	0.00	3.50	0.75	3.75	0.00	3.50	0.00	3.75	2.00	1.00	1.50	2.00	3.25	0.50	0.00	1.50	-0.168945	0.004883	0.966797	1.050000	19.180000	-7.000000	291.00	-0.03	-0.21
6.73	0.00	3.00	0.25	3.00	0.00	3.25	0.00	3.75	2.50	1.25	2.00	2.00	3.25	1.25	0.25	1.75	-0.165039	0.031738	0.998535	2.170000	19.670000	-7.070000	295.00	0.02	-0.19
6.74	0.00	2.25	0.25	2.50	0.00	2.75	0.00	3.75	2.75	1.50	2.25	2.50	3.75	1.25	0.25	1.75	-0.109375	0.089355	0.961426	2.590000	20.370001	-6.860000	295.00	0.05	-0.19
6.75	0.00	1.50	0.00	2.50	0.00	2.00	0.00	3.75	3.25	1.75	2.50	2.75	4.00	2.00	0.25	2.00	-0.109375	0.084473	0.980469	2.800000	21.490000	-6.160000	301.00	0.09	-0.17
6.76	0.00	1.50	0.00	2.00	0.00	2.00	0.00	3.75	3.75	2.25	3.25	3.25	4.50	2.50	0.50	2.25	-0.181641	0.055176	0.957031	3.430000	22.540001	-5.670000	333.00	0.12	-0.16
6.77	0.00	1.25	0.00	1.75	0.00	1.25	0.00	3.75	4.00	2.25	3.75	4.25	5.00	3.50	0.50	2.25	-0.206543	0.056152	0.963867	5.110000	24.080000	-6.230000	352.00	0.14	-0.15
6.78	0.00	0.50	0.00	1.50	0.00	0.75	0.00	3.50	4.50	3.00	5.00	5.25	5.25	5.00	0.50	2.50	-0.176270	0.003906	0.971680	6.860000	26.670000	-6.440000	387.00	0.18	-0.13
6.79	0.00	0.00	0.00	1.50	0.00	0.25	0.00	3.50	5.00	3.00	6.00	6.00	5.50	5.25	0.50	3.00	-0.243164	0.316895	0.974609	9.870000	29.540001	-6.720000	409.00	0.20	-0.12
6.80	0.00	0.00	0.00	1.25	0.00	0.00	0.00	3.25	5.50	3.75	7.00	6.50	6.00	6.50	0.75	3.25	-0.245117	0.058105	0.956543	13.090000	33.040001	-7.700000	449.00	0.21	-0.11
6.81	0.00	0.00	0.00	1.00	0.00	0.00	0.00	3.00	5.50	4.00	7.75	7.50	6.50	7.75	0.75	3.25	-0.248047	-0.034668	0.953125	16.450001	37.240002	-7.840000	479.00	0.22	-0.11
6.82	0.00	0.00	0.00	0.75	0.00	0.00	0.00	2.75	7.25	4.50	8.25	8.00	6.75	8.50	1.25	4.00	-0.214355	0.029785	0.976562	21.420000	44.240002	-6.160000	529.00	0.23	-0.09
