# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[%]	right center of pressure Y[%]
3.63	11.25	14.75	9.75	11.25	5.25	8.50	1.50	2.75	0.00	5.00	6.75	4.75	1.00	0.50	0.00	4.25	-0.166992	0.092285	0.941895	-22.120001	21.490000	-10.080000	908.00	-0.15	-0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.75	0.50	0.00	0.00	0.00	0.00	0.00	1.367676	1.155273	2.538574	-5.320000	-286.369995	40.529999	36.00	0.00	0.00
3.64	9.50	12.25	9.00	9.50	5.25	7.75	1.50	2.75	0.00	5.25	7.00	4.75	1.00	0.75	0.00	4.50	-0.178711	0.095703	0.965820	-27.230000	21.350000	-10.780000	840.00	-0.13	-0.10	0.00	0.00	0.00	0.00	0.00	0.25	1.75	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.098633	0.697754	2.239746	21.629999	-358.190002	58.660000	32.00	0.00	0.00
3.65	7.75	9.25	8.00	8.75	5.00	7.25	1.50	2.75	0.00	5.50	7.00	5.00	1.00	1.25	0.00	4.50	-0.202637	0.107422	0.970215	-22.469999	19.040001	-9.030000	776.00	-0.10	-0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.843262	0.228027	1.935059	48.930000	-409.290009	55.580002	27.00	0.00	0.00
3.66	6.00	7.00	7.25	7.50	4.75	6.75	1.50	2.75	0.00	5.50	7.25	5.00	1.25	1.25	0.00	4.50	-0.223145	0.039551	0.962891	-17.360001	18.690001	-6.370000	712.00	-0.08	-0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.565918	-0.155273	1.835938	65.169998	-444.779999	36.259998	28.00	0.00	0.00
3.67	4.75	5.75	6.00	6.50	4.50	6.00	1.75	2.75	0.00	6.00	7.50	5.00	1.50	1.50	0.00	4.75	-0.210449	0.064453	0.982422	-15.960000	19.950001	-5.670000	669.00	-0.05	-0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.338379	-0.377930	1.744141	71.260002	-472.850006	8.190000	29.00	0.00	0.00
3.68	3.00	4.00	5.50	5.50	4.00	5.50	1.50	2.50	0.50	6.00	7.75	5.25	1.75	1.75	0.00	4.75	-0.211426	0.051270	0.999023	-14.280000	20.580000	-5.530000	616.00	-0.02	-0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.075195	-0.480469	1.509766	76.300003	-493.010010	-21.350000	29.00	0.00	0.00
3.69	2.25	2.50	4.50	4.50	3.50	5.25	1.50	2.75	1.00	6.50	7.75	5.50	2.00	2.50	0.00	4.75	-0.267578	0.042969	0.916992	-12.880000	21.490000	-5.250000	591.00	0.02	-0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.247070	-0.431641	1.437500	86.169998	-500.570007	-69.370003	27.00	0.00	0.00
3.70	1.00	1.25	3.25	3.50	3.25	4.25	1.75	2.75	1.25	7.25	8.00	6.00	2.25	2.75	0.25	5.00	-0.240723	0.083496	0.971680	-10.990000	23.170000	-5.460000	559.00	0.07	-0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.387207	-0.313477	1.412598	86.730003	-492.100006	-83.510002	23.00	0.00	0.00
3.71	0.75	0.75	2.50	2.50	2.75	3.50	1.75	2.75	2.00	7.50	8.25	6.25	2.50	3.50	0.50	5.00	-0.216309	0.071777	0.943848	-9.730000	24.990000	-5.670000	547.00	0.10	-0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.464844	-0.099121	1.520020	86.870003	-479.010010	-89.459999	27.00	0.00	0.00
3.72	0.25	0.25	2.00	2.00	2.25	3.00	1.75	2.50	2.75	7.75	8.75	6.75	3.25	4.50	0.50	5.25	-0.245605	0.045898	0.959473	-6.020000	27.160000	-6.370000	551.00	0.14	-0.09	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.483887	0.062988	1.697754	95.480003	-465.010010	-83.580002	27.00	0.00	0.00
3.73	0.00	0.50	1.00	1.50	1.75	2.25	1.75	2.50	3.25	8.25	9.50	7.50	4.00	5.25	0.50	5.50	-0.217773	0.026367	0.944824	-0.560000	29.960001	-6.510000	562.00	0.17	-0.09	0.50	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.509766	0.123047	1.854492	112.419998	-454.790009	-68.669998	32.00	0.00	0.00
3.74	0.00	0.00	1.25	1.25	1.50	1.75	1.75	2.75	4.25	8.75	10.00	8.00	4.75	6.75	0.75	5.75	-0.255859	0.035156	0.966309	6.230000	33.320000	-6.650000	605.00	0.18	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.534668	0.158691	2.096191	127.120003	-446.739990	-48.790001	23.00	0.00	0.00
3.75	0.00	0.00	1.00	1.00	1.25	1.75	1.75	2.75	5.00	9.25	11.25	8.75	5.50	7.75	1.00	5.75	-0.233398	0.041016	0.967773	13.440001	38.570000	-6.440000	651.00	0.20	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.501465	0.125000	2.351562	135.380005	-438.760010	-27.860001	23.00	0.00	0.00
3.76	0.00	0.00	0.75	0.75	0.75	1.75	1.50	3.25	5.50	10.00	12.25	9.50	6.50	9.00	1.25	6.00	-0.255859	0.057617	0.978516	20.440001	45.290001	-6.510000	700.00	0.21	-0.09	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.505371	0.033203	2.772461	144.759995	-428.679993	-11.690000	27.00	0.00	0.00
3.77	0.00	0.00	0.50	0.50	0.75	1.50	1.50	3.25	7.25	10.50	13.25	10.75	7.00	10.25	1.50	6.50	-0.248047	0.082031	0.968262	25.270000	52.500000	-7.560000	763.00	0.22	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.630371	-0.079590	3.301758	167.020004	-423.709991	-5.880000	27.00	0.00	0.00
3.78	0.00	0.00	0.50	0.25	0.50	1.50	1.25	3.25	8.00	11.25	14.25	12.00	7.50	12.00	2.00	6.50	-0.259277	0.141113	1.088867	35.980000	70.000000	-13.720000	820.00	0.23	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.050781	-0.065430	3.879395	191.029999	-431.760010	-10.150000	23.00	0.00	0.00
3.79	0.00	0.00	0.75	0.50	0.50	1.25	1.25	3.25	8.75	11.75	15.25	12.75	8.00	13.75	2.50	7.00	-0.307129	0.127930	1.032715	33.040001	89.669998	-17.290001	883.00	0.23	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.604004	-0.016602	4.448242	206.710007	-450.869995	-5.320000	23.00	0.00	0.00
3.80	0.00	0.00	0.25	0.25	0.25	1.00	1.00	3.00	9.25	12.50	16.25	14.00	8.00	15.50	3.25	7.25	-0.313477	0.131836	1.025391	37.730000	108.919998	-20.580000	924.00	0.24	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.334473	0.105957	4.657715	212.169998	-482.160004	25.480000	23.00	0.00	0.00
3.81	0.00	0.00	0.00	0.00	0.00	0.50	0.75	2.50	9.75	13.25	17.25	15.00	8.25	18.25	3.75	7.50	-0.343750	0.122559	1.061523	49.279999	127.820000	-22.889999	967.00	0.25	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.233398	0.271484	4.315918	210.630005	-510.790009	83.160004	23.00	0.00	0.00
3.82	0.00	0.00	0.00	0.00	0.00	0.75	0.50	2.25	10.25	13.50	18.00	15.50	8.25	20.50	4.75	8.00	-0.364258	0.131836	1.120117	50.259998	163.169998	-23.799999	1016.00	0.26	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.256348	0.297852	3.499512	206.570007	-513.799988	160.300003	27.00	0.00	0.00
3.83	0.00	0.00	0.00	0.00	0.00	0.50	0.50	1.75	10.25	14.00	18.75	16.00	7.75	22.50	6.00	8.50	-0.383789	0.115234	1.207031	38.080002	194.880005	-24.080000	1053.00	0.27	-0.05	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5.433105	0.197266	2.511230	191.169998	-483.209991	238.770004	27.00	0.00	0.00
3.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	10.50	14.25	19.00	15.75	7.50	24.00	6.50	9.00	-0.457031	0.124512	1.135742	24.920000	226.029999	-22.820000	1057.00	0.28	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.293945	0.052734	1.080566	162.750000	-422.309998	300.089996	27.00	0.00	0.00
3.85	0.00	0.25	0.00	0.50	0.00	0.00	0.00	0.75	10.50	14.25	19.00	15.75	6.50	25.75	7.25	9.25	-0.500000	0.116211	1.201172	13.790000	262.850006	-20.860001	1072.00	0.28	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.703613	-0.598633	-0.444336	165.759995	-336.000000	338.450012	27.00	0.00	0.00
3.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	10.25	14.25	18.75	15.25	6.00	26.50	7.50	9.50	-0.544434	0.093262	1.277344	5.320000	301.559998	-18.760000	1052.00	0.29	-0.03	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-7.085938	-1.548340	-0.787109	192.919998	-230.300003	339.290009	27.00	0.00	0.00
3.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	14.00	18.50	14.75	5.00	27.75	7.75	9.25	-0.598145	0.042480	1.298828	1.050000	336.000000	-15.470000	1038.00	0.29	-0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.937988	-2.112793	-0.747070	143.220001	-124.320000	301.000000	23.00	0.00	0.00
3.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.75	14.00	18.00	14.25	3.50	28.25	7.75	9.25	-0.607910	0.080078	1.388184	-1.610000	374.149994	-12.040000	1015.00	0.29	-0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.018555	-1.582520	0.020996	43.049999	16.100000	197.889999	23.00	0.00	0.00
3.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.50	13.75	17.50	13.25	1.75	28.25	8.00	9.00	-0.717285	0.180664	1.418457	-8.330000	422.940002	-13.090000	979.00	0.30	-0.01	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5.291992	-1.491211	0.226562	50.959999	64.120003	147.839996	23.00	0.00	0.00
3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	13.50	17.00	12.50	0.75	27.75	7.50	8.25	-0.714355	0.348145	1.375000	-22.960001	480.619995	-25.480000	935.00	0.30	0.00	0.75	2.00	0.00	0.75	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.515137	-1.196777	2.571289	-15.540000	301.279999	111.440002	57.00	-0.20	0.03
3.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.25	13.25	16.25	11.25	0.25	26.50	6.75	7.50	-0.851562	0.465820	1.543457	-31.500000	545.229980	-47.880001	874.00	0.30	0.00	7.25	8.25	2.25	3.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.403320	-2.188477	5.336914	-200.130005	359.170013	-5.250000	232.00	-0.33	-0.02
3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.25	12.25	14.50	9.50	0.00	24.00	5.50	6.50	-1.499023	1.020508	2.398926	-18.340000	612.429993	-71.750000	772.00	0.30	0.01	15.75	16.50	4.00	6.00	0.25	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.081543	-0.770996	2.343750	-265.160004	385.209991	-71.120003	451.00	-0.35	-0.03
3.93	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	5.25	10.25	11.50	7.75	0.00	20.50	3.00	5.50	-2.478516	0.829102	3.518555	20.020000	659.470032	-91.000000	617.00	0.30	0.01	22.50	21.25	7.75	8.75	0.75	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.917969	1.515625	2.643066	-201.039993	450.660004	-76.019997	642.00	-0.35	-0.02
3.94	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	3.25	8.75	9.25	6.25	0.00	15.50	0.75	4.75	-2.895508	0.675781	4.564453	55.299999	682.570007	-101.290001	466.00	0.29	0.01	25.50	23.50	9.50	10.75	1.50	1.00	1.50	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	-1.085449	-0.748047	4.570801	-67.129997	444.360016	-0.210000	759.00	-0.34	-0.03
3.95	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.50	7.75	8.00	5.75	0.00	10.75	0.00	4.25	-2.369141	0.672363	4.926758	101.080002	669.619995	-102.199997	363.00	0.28	-0.02	25.75	23.50	11.25	12.50	2.75	3.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-1.017090	-0.926758	3.614746	-29.540001	379.049988	-24.780001	833.00	-0.33	-0.03
3.96	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	1.00	7.25	7.50	5.50	0.00	5.50	0.00	4.25	-1.273438	0.721680	5.304199	161.000000	650.789978	-104.440002	303.00	0.26	-0.05	25.25	23.00	11.75	13.25	4.50	5.00	1.75	0.25	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	-0.695312	0.648926	3.266602	8.120000	296.100006	-50.959999	888.00	-0.32	-0.04
3.97	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.75	6.25	7.00	5.00	0.00	2.00	0.00	4.25	1.246582	0.577637	5.209473	204.820007	622.299988	-127.190002	253.00	0.25	-0.07	24.25	22.25	12.50	13.75	5.50	6.75	1.75	0.75	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.525879	0.873047	2.242188	5.040000	208.880005	-26.040001	920.00	-0.31	-0.05
3.98	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.25	6.00	7.25	5.00	0.00	1.50	0.00	4.25	4.943848	-0.741211	4.832031	133.210007	491.750000	-194.320007	242.00	0.24	-0.09	23.00	21.25	12.25	14.00	6.75	8.00	2.00	1.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	-0.354980	-0.050293	1.677246	-14.910000	149.380005	-1.400000	939.00	-0.29	-0.05
3.99	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	6.00	6.75	4.75	0.00	0.75	0.00	4.25	2.069824	0.253906	5.021484	47.040001	-108.919998	-209.369995	224.00	0.24	-0.10	22.75	21.00	12.50	14.00	7.25	8.25	2.25	1.75	0.00	0.00	0.00	0.25	0.50	0.50	0.00	0.00	-0.308105	0.116699	1.486328	-19.110001	101.290001	-8.260000	963.00	-0.29	-0.05
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.75	6.50	4.75	0.00	1.00	0.00	4.25	1.010742	0.347168	2.898926	-45.639999	-235.199997	-194.039993	221.00	0.24	-0.10	22.50	20.50	12.50	14.00	7.50	8.75	2.00	1.75	0.00	0.00	0.00	0.25	0.75	0.50	0.00	0.00	-0.284668	0.368164	1.294922	-20.650000	66.010002	-3.710000	962.00	-0.28	-0.06
4.01	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.75	6.75	4.50	0.00	0.75	0.00	4.25	0.724121	1.137207	2.565918	-125.930000	-241.290009	-176.750000	219.00	0.24	-0.10	21.75	20.25	12.50	14.00	8.00	9.00	2.00	2.00	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	-0.210449	0.031738	1.245117	-24.990000	39.619999	4.480000	956.00	-0.28	-0.06
4.02	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.50	6.25	4.75	0.00	0.50	0.00	4.25	1.145996	1.579590	2.355957	-116.410004	-260.470001	-146.440002	212.00	0.24	-0.11	21.50	20.00	12.25	13.75	8.00	9.00	2.25	2.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	0.00	-0.155762	0.039551	1.118164	-14.910000	19.879999	3.500000	954.00	-0.28	-0.06
4.03	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.50	6.25	4.50	0.00	0.50	0.00	4.50	0.912598	1.362793	2.179199	-63.139999	-315.209991	-114.730003	210.00	0.24	-0.11	20.75	19.25	12.00	13.50	7.75	9.00	2.25	2.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	-0.091797	0.110352	1.005371	-3.010000	11.690000	3.920000	926.00	-0.28	-0.06
4.04	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.50	6.25	4.25	0.00	0.75	0.00	4.25	0.754883	1.006836	1.765625	-20.719999	-365.750000	-84.489998	209.00	0.24	-0.10	19.75	18.50	11.50	13.25	7.75	8.75	2.25	2.00	0.00	0.00	0.00	0.50	0.25	0.50	0.00	0.00	-0.095215	0.103516	0.967773	1.050000	12.740000	4.620000	905.00	-0.28	-0.06
4.05	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.25	6.00	4.25	0.00	0.50	0.00	4.25	0.593750	0.839844	1.528320	-15.960000	-399.209991	-57.049999	201.00	0.24	-0.10	18.50	17.50	10.75	12.75	7.25	8.50	2.25	2.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	0.00	-0.105469	0.091797	1.048828	1.960000	13.650000	3.570000	858.00	-0.28	-0.06
4.06	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	5.25	6.00	4.25	0.00	0.25	0.00	4.25	0.348145	0.911133	1.579590	-22.960001	-427.420013	-30.240000	202.00	0.23	-0.11	16.75	16.00	10.50	12.00	6.75	8.25	2.00	2.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	-0.053223	0.099609	0.955078	2.800000	12.950000	1.470000	800.00	-0.27	-0.06
4.07	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	5.25	6.25	4.00	0.00	0.25	0.00	4.50	0.143066	0.925781	1.541016	-12.390000	-455.910004	-1.890000	203.00	0.23	-0.11	15.00	14.75	9.50	11.50	6.50	8.00	2.00	1.75	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	-0.013672	0.118164	0.856934	-0.630000	20.580000	-0.840000	745.00	-0.27	-0.07
4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	5.75	4.00	0.00	0.00	0.00	4.25	-0.073730	0.830078	1.434082	13.370000	-478.239990	25.760000	189.00	0.23	-0.11	13.25	13.00	9.00	10.50	6.25	7.75	2.00	2.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	-0.106934	0.113770	0.933105	-12.040000	48.090000	-0.980000	693.00	-0.26	-0.07
4.09	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.25	6.00	4.00	0.00	0.00	0.00	4.25	-0.257324	0.664062	1.355957	40.880001	-487.480011	51.029999	194.00	0.23	-0.11	11.25	11.50	8.25	10.00	6.00	7.25	2.25	2.25	0.00	0.00	0.00	0.50	1.00	0.25	0.00	0.00	-0.103027	0.112305	0.956055	-16.660000	44.310001	0.770000	653.00	-0.25	-0.08
4.10	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.00	3.50	0.00	0.00	0.00	4.00	-0.407715	0.503418	1.341309	58.170002	-484.890015	71.889999	185.00	0.23	-0.10	9.25	9.75	7.50	9.25	5.50	7.25	2.00	2.00	0.00	0.00	0.00	0.50	1.00	0.75	0.00	0.00	-0.087891	0.107422	0.965820	-25.760000	44.730000	0.770000	591.00	-0.24	-0.08
4.11	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	5.75	3.75	0.00	0.00	0.00	4.25	-0.519531	0.386719	1.398926	65.239998	-476.209991	87.919998	186.00	0.23	-0.11	7.50	8.25	6.50	8.50	5.25	6.75	2.00	2.25	0.00	0.00	0.25	0.75	1.00	0.50	0.00	0.00	-0.139648	0.084961	0.990234	-33.320000	34.580002	0.140000	538.00	-0.22	-0.09
4.12	0.00	0.00	0.00	0.25	0.00	0.00	0.75	0.00	0.00	5.00	5.75	4.00	0.00	0.00	0.00	4.00	-0.584473	0.295410	1.557617	66.919998	-465.429993	98.489998	190.00	0.22	-0.11	6.50	6.75	6.00	8.00	5.25	6.25	2.00	2.50	0.00	0.00	0.50	0.75	1.75	0.50	0.00	0.00	-0.124023	0.024902	1.061035	-29.469999	20.930000	-0.140000	511.00	-0.20	-0.10
4.13	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.50	3.75	0.00	0.00	0.00	4.50	-0.680664	0.287109	1.757812	68.669998	-457.519989	102.199997	180.00	0.23	-0.11	4.75	6.00	5.25	7.25	5.00	6.25	2.25	2.50	0.00	0.50	0.75	1.50	1.75	0.50	0.00	0.00	-0.092285	0.078125	0.974121	-22.610001	14.560000	-1.120000	486.00	-0.18	-0.10
4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.75	5.75	3.75	0.00	0.00	0.00	4.25	-0.721680	0.251465	1.936035	71.959999	-453.390015	102.129997	184.00	0.23	-0.11	3.50	4.75	4.50	6.25	4.75	5.75	2.25	3.00	0.25	0.75	1.25	1.25	2.50	1.50	0.00	0.25	-0.144043	0.072266	0.992188	-13.930000	11.410000	-2.030000	466.00	-0.13	-0.11
4.15	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.50	3.50	0.00	0.00	0.00	4.25	-0.741211	0.228516	2.112305	80.639999	-451.149994	95.199997	176.00	0.23	-0.11	2.25	2.75	3.75	5.25	4.75	5.50	2.25	3.25	0.75	1.00	2.00	2.25	3.50	2.00	0.00	0.75	-0.201660	0.076172	0.999512	-6.930000	11.130000	-3.850000	460.00	-0.07	-0.12
4.16	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.75	5.50	3.50	0.00	0.00	0.00	4.25	-0.777832	0.202148	2.367188	103.949997	-448.630005	77.840004	179.00	0.23	-0.11	1.50	2.50	2.25	4.25	4.25	5.25	2.25	3.75	1.00	1.50	2.75	3.00	3.75	2.50	0.00	1.00	-0.175293	0.076172	0.969727	-1.050000	13.720000	-3.360000	454.00	-0.03	-0.13
4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.75	5.75	3.75	0.00	0.00	0.00	4.00	-0.881836	0.153320	2.863281	140.139999	-448.910004	53.480000	182.00	0.23	-0.11	0.50	1.25	1.50	3.25	3.75	4.50	2.25	3.75	1.50	2.00	3.25	3.25	5.25	3.25	0.25	1.25	-0.202148	0.051758	1.021973	5.460000	18.900000	-2.870000	442.00	0.03	-0.13
4.18	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.75	3.75	0.00	0.00	0.00	4.25	-1.160645	0.133301	3.419922	168.490005	-458.500000	30.940001	181.00	0.23	-0.11	0.50	0.50	0.50	3.00	2.75	4.25	2.25	4.50	2.25	2.75	4.25	4.75	6.25	4.00	0.50	1.75	-0.199219	0.059570	0.969238	12.460000	25.059999	-2.100000	483.00	0.08	-0.14
4.19	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	4.50	5.75	3.00	0.00	0.00	0.00	4.50	-1.711914	0.218262	3.722168	181.649994	-478.940002	17.990000	177.00	0.23	-0.11	0.50	0.25	0.75	2.00	2.25	4.00	2.25	5.00	2.50	3.00	7.50	6.75	7.75	5.50	1.00	3.00	-0.176270	0.063477	0.987305	21.070000	31.780001	-0.700000	571.00	0.12	-0.15
4.20	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.25	5.50	3.50	0.00	0.00	0.00	4.00	-2.885254	0.367188	3.821289	184.800003	-498.959991	12.950000	172.00	0.23	-0.11	0.25	0.00	0.50	1.25	1.75	3.50	2.00	5.25	3.00	3.75	8.50	8.25	8.50	6.50	1.25	3.25	-0.203613	0.077637	1.008789	31.710001	40.670002	1.120000	604.00	0.15	-0.15
4.21	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.50	3.50	0.00	0.00	0.00	4.25	-3.287109	0.791504	3.167480	160.789993	-501.549988	63.000000	176.00	0.23	-0.11	0.00	0.25	0.00	1.75	1.50	3.50	2.00	5.50	3.50	5.00	9.75	9.25	9.25	8.00	1.75	4.50	-0.183594	0.107422	1.055664	44.869999	54.810001	1.190000	679.00	0.17	-0.14
